segment_path,emotion,actor,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,segment_i
data/processed/segments/03-01-08-02-02-01-15_seg1.wav,surprised,15,-120.06245,106.56408,-36.64807,34.464428,-9.367974,-13.838456,-10.957774,-23.59934,-9.698014,-5.670571,-3.44158,-2.5251997,-4.8215203,-7.4326234,-4.661514,-7.7842584,-4.759007,0.17655599,-11.895572,-2.6869202,-6.6115675,-2.7468228,-7.5897665,0.86108136,-4.869383,-0.42214614,-4.2903175,1.559858,-4.388596,2.8898098,-6.55432,1.2726762,-3.0048015,1.0192878,-2.9116535,-0.19421601,-4.8988123,0.5201569,-4.291162,-2.6527476,0
data/processed/segments/03-01-08-02-02-02-15_seg1.wav,surprised,15,-127.6802,93.551346,-28.323662,27.035614,-1.4434228,-17.228724,-6.339668,-18.156242,-10.375692,-4.732712,0.36105025,-5.1737695,-5.1915474,-5.343427,-6.9171147,-10.072158,-5.849038,0.9510433,-10.453111,-1.2713885,-7.935015,-2.20737,-8.2094,0.49162373,-5.9105396,0.23488663,-5.647102,2.7848587,-7.02806,1.3845123,-5.4105973,-0.11713275,-2.6928968,1.4945439,-1.4255092,2.4488938,-0.4369813,5.599872,2.5538464,5.2298603,0
data/processed/segments/03-01-01-01-01-01-16_seg1.wav,neutral,16,-175.9599,99.98227,0.54047096,11.302871,-18.100477,-23.675413,-19.60365,-15.009943,-8.065744,-16.095968,-7.072058,-5.7797947,-11.900045,-4.704464,-12.715384,-0.5770861,-12.589109,-4.463674,-11.698275,-5.1384435,-10.206849,-4.3473473,-9.195126,-5.416291,-7.6000338,-2.892572,-2.7145667,6.2806168,-1.4561731,3.054565,-1.803273,1.9092193,1.3560756,7.6452203,3.5687602,6.279148,0.24859184,5.9575367,3.7176967,3.9388452,0
data/processed/segments/03-01-01-01-01-02-16_seg1.wav,neutral,16,-191.01888,91.58353,-0.95153785,14.236016,-19.927254,-24.139952,-20.08124,-12.078466,-8.354512,-13.762506,-7.490464,-6.29281,-12.107122,-6.053738,-11.926416,0.48249155,-13.780649,-2.9025686,-11.15105,-6.358746,-9.229942,-4.2848935,-10.324008,-4.641857,-4.1195817,-0.34997922,-0.4558219,4.4359956,-1.5910076,-1.2154801,-4.797645,4.6140323,6.734243,8.844392,3.0924065,3.9473546,1.0906513,5.3276877,-0.096382126,-0.8244232,0
data/processed/segments/03-01-01-01-02-01-16_seg1.wav,neutral,16,-154.39624,75.88207,-12.122215,8.849348,-17.401472,-36.756508,-23.844395,-13.763868,-3.9084918,-14.101298,-8.461447,-7.355645,-14.616501,0.25511083,-15.6819725,1.0712904,-17.713911,-4.386817,-9.967428,-6.9777884,-6.5259833,-3.020654,-6.6178203,2.91868,-0.036221918,6.6746936,1.7482573,3.9981098,1.9912657,4.7214932,1.6339037,1.9551793,0.14397685,3.295667,1.2080042,4.024737,-1.3932773,4.671541,-4.6238413,-6.109331,0
data/processed/segments/03-01-01-01-02-02-16_seg1.wav,neutral,16,-185.60147,85.38756,-2.1568115,12.170913,-20.102943,-30.951931,-28.030352,-12.830643,-11.107358,-11.560144,-5.9630084,-10.088635,-11.199907,-8.444117,-11.12093,1.1110246,-15.576907,-3.949415,-9.493412,-9.442757,-5.7381735,-0.08252458,-6.845741,0.47663206,-3.7814932,-2.9629622,-1.1552976,6.969321,9.560433,11.55116,3.4689972,2.002191,-3.088617,4.554189,7.137073,6.977029,-1.5704681,-0.5410562,-0.6660256,3.6012,0
data/processed/segments/03-01-02-01-01-01-16_seg1.wav,calm,16,-161.54257,94.2199,-3.7096958,11.004486,-14.439715,-24.4389,-22.91,-4.4624553,-9.484063,-14.291699,-10.5271845,-4.178615,-14.721765,-2.21347,-16.071518,-3.4574337,-11.839216,-4.3958907,-7.861909,-6.2091255,-7.12922,-6.3161807,-8.60435,-6.627442,-9.016977,-5.93579,-7.8036127,4.1194167,3.5155394,9.754194,2.8923757,3.663415,-0.4048366,4.537335,6.2491336,15.254836,12.110791,9.424446,1.5136255,0.8513256,0
data/processed/segments/03-01-02-01-01-02-16_seg1.wav,calm,16,-189.68005,89.13639,-0.24844626,16.312681,-15.367186,-25.482582,-15.134539,-7.7589517,-8.765907,-15.838834,-6.4131265,-4.955446,-8.659984,-6.5650434,-13.20155,-2.779122,-16.493084,-5.867707,-10.452561,-7.4409966,-9.231381,-2.1704242,-4.7098274,4.5976744,0.1670957,1.9299312,-1.011327,2.2711742,2.7894533,6.2770834,-1.0683312,0.7942488,-1.7277032,3.0646298,2.65771,6.6113043,-0.42956743,0.9826524,-2.3386815,2.8269408,0
data/processed/segments/03-01-02-01-02-01-16_seg1.wav,calm,16,-207.50058,70.95574,8.961068,15.683614,-15.216982,-29.416008,-19.887625,-12.627547,-9.755827,-16.960281,-6.8822365,-3.686752,-18.365582,-1.4835535,-12.943779,0.3235233,-12.546414,-7.288678,-12.922457,-5.953388,-7.016878,-4.9478173,-7.7884965,-1.2286053,-6.9901485,-2.7812872,-3.892345,2.6707287,1.9415509,7.698903,6.2046943,6.252833,3.7400255,5.4199767,1.9570978,5.3572407,0.13563262,4.496393,4.636548,8.324145,0
data/processed/segments/03-01-02-01-02-02-16_seg1.wav,calm,16,-200.85283,70.743675,8.485385,14.355261,-16.196281,-26.192715,-25.982937,-10.894956,-8.806922,-14.432036,-8.6760235,-4.860222,-14.256829,-6.9913864,-10.0529175,-2.3639429,-14.553022,-6.1632576,-9.937539,-11.326413,-6.059565,-6.253698,-8.363753,-4.708157,-9.529882,-5.4070206,-8.613847,-2.2047775,-0.3478553,5.9613943,7.5151587,7.384705,2.450306,3.9268517,3.5117602,9.596965,6.299628,3.7906191,-1.961505,-2.2932174,0
data/processed/segments/03-01-02-02-01-01-16_seg1.wav,calm,16,-221.9208,84.48653,-4.7432084,8.211686,-16.587526,-21.62413,-23.130365,-5.802356,-10.42346,-15.261701,-11.202402,-5.8562417,-11.204477,-4.538937,-14.395521,-1.0344734,-13.907348,-6.242595,-12.139116,-5.888584,-4.617392,-1.4805917,-5.036831,-2.5175233,-3.7902749,2.3428254,2.8331406,2.1249006,-2.6129413,-1.701569,0.6192305,7.186466,6.7738066,2.967819,0.7332176,7.6872506,5.831781,5.8766007,1.4494854,0.6501165,0
data/processed/segments/03-01-02-02-01-02-16_seg1.wav,calm,16,-188.26202,81.836815,-12.386415,14.251314,-14.286117,-22.148664,-17.464832,-10.761644,-4.811495,-16.990004,-9.884619,-3.6623368,-16.635738,-2.2447708,-11.917415,-2.9782672,-11.781439,-6.678923,-6.7641535,-8.13005,-6.4627213,-7.4056277,-9.519774,-4.4961915,-7.396682,-1.5333065,-0.06746688,10.548826,8.160314,5.607642,0.14571854,2.9304025,6.0540032,12.474048,6.379157,4.835509,-1.7599194,3.5075612,2.3118825,2.186801,0
data/processed/segments/03-01-02-02-02-01-16_seg1.wav,calm,16,-187.6043,77.085724,4.2636647,7.252262,-18.689806,-31.8615,-21.965319,-13.5451765,-7.5930667,-15.962526,-11.95419,-0.783962,-17.993437,-2.128208,-14.8370285,-2.9133484,-15.230574,-5.0715804,-7.0743065,-6.7306595,-6.8892174,-9.305537,-9.103936,-2.6776152,-3.277999,-2.5216718,-2.3033752,2.0101664,0.7307778,3.660097,2.7661138,9.628898,6.8439074,8.013308,1.1627043,0.053806394,-1.8766412,5.480841,2.1643095,1.6458983,0
data/processed/segments/03-01-02-02-02-02-16_seg1.wav,calm,16,-174.92076,80.15731,0.20031172,7.4763446,-12.245686,-34.62905,-21.114082,-12.7337,-9.3395605,-14.255023,-9.531559,-3.2141542,-17.225248,-2.1286528,-14.200209,-3.4154222,-14.750052,-4.4400287,-12.501219,-6.6964097,-9.410504,-6.8509393,-11.87629,-2.6003423,-6.890173,-5.123056,-10.354594,-7.162069,-7.9496236,-1.2656746,0.6984037,11.304117,7.187878,5.7429743,-3.1287801,0.21638845,0.4760714,10.286204,6.8863816,5.9982786,0
data/processed/segments/03-01-03-01-01-01-16_seg1.wav,happy,16,-176.12247,66.58071,-27.730604,14.656906,-23.380789,-21.66588,-28.382101,-17.72684,-2.6569917,-20.189077,-9.5584755,-1.8955922,-14.241548,-5.9796295,-17.865482,-5.4511724,-11.573922,-5.425622,-8.309853,-10.676132,-7.9212446,-3.655907,-3.7972183,9.187464,1.1525543,4.450217,-7.657036,-3.1578257,-3.2514849,7.3464403,8.488999,12.122721,9.897233,6.6328955,-2.9956326,-0.09939265,-3.8848436,3.969076,1.536304,-1.5264261,0
data/processed/segments/03-01-03-01-01-02-16_seg1.wav,happy,16,-159.96239,68.67866,-16.917746,14.345067,-18.899748,-21.088804,-25.084618,-10.971776,-3.8369532,-17.85533,-9.413651,-2.085469,-13.347121,-3.600472,-14.478027,-4.216011,-9.796041,-0.39236,6.539006,5.9849415,0.51106274,0.0018019035,-3.7029812,5.911354,5.179759,6.854256,1.0469924,7.069689,2.5236435,3.74073,-4.526795,-2.980488,-2.124876,1.2095666,-2.2491872,3.4263725,-0.32056552,3.8220727,-0.13549462,3.96479,0
data/processed/segments/03-01-03-01-02-01-16_seg1.wav,happy,16,-184.3722,70.25588,-14.998921,14.119323,-17.587744,-29.469933,-28.322561,-17.34841,-7.215885,-16.61702,-12.612154,-1.7743163,-13.822265,-5.597378,-11.075186,-9.061432,-11.04532,-7.151143,-10.199719,-10.119556,-8.631753,-7.6976533,-8.773116,1.9310975,2.8778868,8.647998,1.960897,1.1021645,-6.256091,-2.37549,-1.9225478,8.593153,11.881674,11.63893,2.0381024,1.4786792,-3.1686933,3.2914367,1.6054273,1.2277912,0
data/processed/segments/03-01-03-01-02-02-16_seg1.wav,happy,16,-190.35434,64.09925,-20.765991,11.653997,-18.929867,-28.941816,-30.442284,-23.345463,-2.5051892,-15.550752,-15.74625,-2.1749706,-15.108927,-7.038707,-9.307529,-11.063368,-10.252939,-10.186673,-8.651543,-9.641586,-8.161704,-4.3943877,-8.552696,8.281692,6.905782,15.465767,6.8024464,3.4058309,-1.7018855,4.1193056,3.4017615,9.585425,5.966653,5.359558,-3.375668,-0.17027004,-4.744907,3.8474486,0.8864202,-1.7422158,0
data/processed/segments/03-01-03-02-01-01-16_seg1.wav,happy,16,-162.60027,56.539566,-29.488956,7.681806,-22.94843,-20.918509,-28.677055,-20.47274,-3.3420186,-16.502863,-13.447969,-3.2826097,-15.902251,-7.53328,-16.20763,-8.600946,-14.449574,-7.040627,1.4827342,7.6663523,6.799711,6.469103,-6.939649,11.01533,6.244452,14.636445,1.4059943,-0.032903377,-6.144707,-0.53949755,-1.8996581,-1.9773599,-2.0472147,2.5244274,-4.0535264,3.9130828,0.016878262,5.1535735,-0.23754722,-0.52986765,0
data/processed/segments/03-01-03-02-01-02-16_seg1.wav,happy,16,-174.72359,53.32104,-27.99199,10.020597,-25.983707,-22.342638,-19.919716,-20.537165,-5.152308,-16.206789,-11.518836,-2.5844836,-13.403415,-6.9421473,-12.449336,0.29361612,0.487306,8.404231,9.61443,8.405486,4.460555,13.545894,3.1551385,15.667072,-0.8841993,2.355431,-3.1282706,2.7932842,-5.3126717,0.2497917,-3.6819897,1.5436789,-2.0209272,4.296073,0.3240893,0.94503653,-3.4934235,4.2422976,0.7214257,3.1698472,0
data/processed/segments/03-01-03-02-02-01-16_seg1.wav,happy,16,-161.67868,42.27465,-23.063406,7.9719114,-29.144197,-33.921425,-29.492092,-19.433258,-5.020106,-23.087381,-14.7411375,-7.893818,-16.66828,-5.0466604,-15.574883,-9.958232,-18.297852,-11.552561,-6.745223,-0.56805485,6.1400747,8.925093,0.6560262,9.4514065,3.3509068,11.297019,5.5490713,5.784098,-2.9029944,-2.1566455,-2.486344,3.5197098,3.9637268,1.6706774,-6.0078187,2.4828258,4.180328,2.3358002,-4.2364993,-4.217934,0
data/processed/segments/03-01-03-02-02-02-16_seg1.wav,happy,16,-176.37987,58.54527,-22.749445,8.905586,-26.063852,-27.526361,-26.410706,-21.252146,-0.19936684,-14.0423975,-15.279417,-1.4854069,-22.479,-3.9460473,-10.782114,-7.068825,-10.710404,-11.341324,-5.9686356,-10.7195635,-10.386863,-3.8022373,-8.832262,8.929161,4.3041534,9.539793,5.211781,5.07245,0.92935646,1.649677,-1.6025399,7.0665545,7.202314,9.034019,0.19308002,-0.8613828,-1.6356496,4.4213586,3.5709455,0.62054104,0
data/processed/segments/03-01-04-01-01-01-16_seg1.wav,sad,16,-179.79045,81.84939,-3.4655888,16.265358,-18.150251,-15.602703,-31.242025,-5.4337425,-10.443906,-15.46729,-10.43308,-0.45720366,-15.793671,-1.327263,-16.404673,-0.6454515,-12.7257,-7.514913,-9.473817,-8.522361,-10.118485,-11.018192,-8.630822,3.8637826,6.4437203,11.390317,7.0000854,4.5355487,3.8984947,5.745085,2.022028,6.2323265,0.39513433,0.95208377,-1.9717044,2.277871,1.4640951,1.9333525,-3.566599,-1.7486686,0
data/processed/segments/03-01-04-01-01-02-16_seg1.wav,sad,16,-183.4099,88.4169,-8.794016,14.666682,-19.880024,-22.547283,-28.352072,-9.328197,-7.5510564,-19.067045,-11.122224,0.8974072,-16.162712,0.28427345,-16.42026,-3.459455,-10.506453,-4.964768,-2.6757085,1.4188396,-0.49854314,-1.1916192,-2.395176,0.20286879,-3.2814054,4.2414246,-2.6538022,-4.1520214,-5.8892083,-5.800964,1.9651977,7.4202814,8.935215,7.936298,2.0249212,2.2899861,-0.5979902,3.6216211,0.039325714,1.1037478,0
data/processed/segments/03-01-04-01-02-01-16_seg1.wav,sad,16,-145.47949,78.13865,-4.439906,14.233273,-11.512861,-28.247866,-33.871925,-14.134087,-4.9731197,-18.894733,-13.037448,-0.64008063,-16.873268,-3.899705,-11.308697,-3.4229174,-11.812615,-9.821496,-8.772155,-8.47211,-6.861904,-6.8250227,-9.159974,-2.1207664,-4.7291164,5.9582253,4.093843,6.882162,2.1736388,3.3975174,-0.90143245,6.552961,4.1410136,6.149863,1.7908032,5.493124,2.2804856,7.9885745,3.276157,4.1637297,0
data/processed/segments/03-01-04-01-02-02-16_seg1.wav,sad,16,-177.93361,76.170685,3.221674,15.776509,-11.893832,-30.713669,-31.920174,-12.028888,-9.815111,-17.520258,-12.563585,-2.7389643,-13.425168,-1.6474749,-16.460514,0.22439085,-14.670538,-7.3278127,-7.671964,-6.5554395,-10.207044,-7.3680606,-9.109231,-5.2134876,-1.2390367,6.958658,5.9475937,7.794122,1.5217087,4.2117643,4.641305,13.643088,10.298484,3.6240654,-2.6757777,2.5248022,7.0507245,3.8926947,-4.601608,-5.855597,0
data/processed/segments/03-01-04-02-01-01-16_seg1.wav,sad,16,-194.58656,81.92598,-19.865921,15.231176,-18.569366,-25.256351,-37.318825,-17.31145,-7.8097663,-15.332151,-9.678847,0.042435613,-20.838266,1.0618857,-14.422899,-4.0466247,-10.781183,-12.991332,-9.344162,-8.496023,-7.156436,-5.160385,-4.8427362,2.3941367,-0.98224217,3.3573322,3.767095,9.347336,8.073053,9.333298,3.1595018,1.6831864,0.30655643,0.62683296,1.9445951,3.785832,-0.13120878,1.8760897,-0.82221603,-2.5607693,0
data/processed/segments/03-01-04-02-01-02-16_seg1.wav,sad,16,-170.93475,75.31224,-9.284438,8.606391,-15.413754,-24.765373,-30.934267,-15.153465,-6.101611,-15.686709,-14.554832,3.9988215,-17.580694,-1.3388556,-11.635762,-6.299762,-7.7624364,-10.301641,-10.693022,1.18672,-2.1228697,4.607688,4.968842,6.239416,2.4907343,5.553357,6.4050026,7.685023,-2.007229,-0.59351337,-5.457167,0.7645984,-2.610828,-0.7802348,-5.2641788,1.9594308,-4.133081,-0.24065527,-4.0864115,-1.1463189,0
data/processed/segments/03-01-04-02-02-01-16_seg1.wav,sad,16,-220.90675,65.27216,-20.359875,6.054773,-19.658325,-36.614365,-29.080196,-22.362175,-7.4101243,-19.271124,-16.609634,-0.26674476,-20.918919,-2.7579367,-18.1023,-7.378538,-13.529876,-11.586039,-5.854235,0.67287904,1.8873246,11.393144,6.846891,10.721812,3.0262437,5.1928096,6.5807486,8.38994,3.2733462,1.7722665,-5.3742905,0.75369287,0.61519927,1.5286033,-3.5484686,-2.4822536,-2.3018358,3.7073886,-2.1698887,-2.826205,0
data/processed/segments/03-01-04-02-02-02-16_seg1.wav,sad,16,-173.42584,72.4635,-15.975893,8.0609045,-18.940414,-40.426018,-29.900993,-11.75272,-11.183358,-20.349794,-11.783762,-3.1348817,-15.633429,-4.9995494,-15.203413,-8.626381,-13.066923,-6.792185,-10.76325,0.971513,-4.9103994,8.654433,6.7312794,17.093002,12.438836,12.738998,4.6288743,-1.7888753,-5.079449,1.9830253,1.3474252,3.9354196,-5.572727,-0.8426418,-1.2642461,1.0512388,-4.818965,-2.2509184,-0.31696314,1.0130974,0
data/processed/segments/03-01-05-01-01-01-16_seg1.wav,angry,16,-157.09813,60.039047,-7.334,9.180797,-25.94961,-12.5034895,-21.607601,-20.591984,-0.4706608,-12.02631,-7.371239,-1.3074931,-12.040031,-1.7417709,-12.03581,-3.9768176,-12.4793625,-6.027772,-1.025678,-1.452989,0.03790094,0.5195565,-6.5636744,6.0551043,-3.4478824,7.6938996,3.5265613,13.623829,4.443465,4.9041996,-4.97218,3.6555455,4.8330617,7.574607,-1.560778,2.404817,-1.1805483,3.4327703,-1.90509,0.6245068,0
data/processed/segments/03-01-05-01-01-02-16_seg1.wav,angry,16,-198.11586,61.215992,-11.58739,5.437474,-24.947819,-13.5589695,-13.260101,-28.838297,-1.4370613,-14.458845,-12.261624,1.0135111,-11.871011,-5.367854,-10.672651,-1.999631,-14.47431,-7.5267353,-8.98422,-5.6186423,-3.696794,5.5532827,-2.090475,9.190512,0.104885034,9.304608,6.0599933,13.065822,5.5219545,5.0180564,-0.12758884,2.8218231,1.959578,4.867769,-2.21379,3.4524386,-1.590581,-0.41042927,-2.114539,-0.47694185,0
data/processed/segments/03-01-05-01-02-01-16_seg1.wav,angry,16,-213.0432,49.73783,-11.718812,-4.0967946,-27.99363,-15.124869,-27.863615,-26.976767,-8.36683,-12.563719,-16.107292,-3.867114,-14.481114,-10.631571,-8.556535,-5.1840444,-17.97138,-1.3257073,-11.200575,2.7374787,-4.674079,3.9889266,-9.246538,2.8379457,-6.929904,3.0683112,5.867926,11.778202,5.552018,2.5088546,-1.5276905,4.757571,2.3266144,4.9959993,-1.7762823,1.7483726,0.6562571,3.7268062,1.9347224,0.046766225,0
data/processed/segments/03-01-05-01-02-02-16_seg1.wav,angry,16,-178.88524,45.925556,-9.378926,9.294812,-29.67956,-15.489448,-23.222496,-26.714376,-6.3033514,-13.413343,-14.575513,-0.84087396,-15.918174,-8.239952,-9.013321,-4.20565,-13.413985,-3.677057,-10.094964,-1.4563383,-1.5509473,2.685829,-7.238523,9.144622,-0.008749588,9.189942,0.98788035,7.787251,2.0029433,8.53292,0.70204216,2.5024142,-0.42621538,7.060216,0.20683345,3.2450304,-1.1299012,0.31125006,0.47062236,1.2604433,0
data/processed/segments/03-01-05-02-01-01-16_seg1.wav,angry,16,-179.78474,51.649746,-18.862907,4.034852,-36.91358,-13.814331,-18.874855,-27.332916,0.023816133,-17.585459,-8.887434,-1.9355761,-14.998351,-7.393917,-16.477945,-5.5601583,-6.8036156,1.2260754,5.907568,3.745118,4.9402523,8.444365,6.14994,14.138147,1.443472,2.4980538,-5.3230686,4.526998,0.5050298,1.7406163,-7.1212444,-0.68003803,-0.7257574,5.002923,-0.42948198,3.6244435,-1.7621276,3.350159,-0.25275007,0.48205015,0
data/processed/segments/03-01-05-02-01-02-16_seg1.wav,angry,16,-215.01405,38.04608,-38.893494,0.5658275,-40.63037,-16.16691,-21.94211,-36.811333,1.3780179,-17.899092,-13.881727,-7.235419,-18.077082,-7.196962,-2.0517392,12.142551,-6.2073407,6.088017,3.6589794,8.899369,10.185562,7.5318,-0.81571853,7.5889735,0.5701619,0.99976325,-5.187594,8.042361,-0.52891403,2.1893563,-7.372735,2.0713463,1.4124548,2.9777465,0.28486252,2.7399552,-0.63779765,3.985116,-2.2651515,1.0450802,0
data/processed/segments/03-01-05-02-02-01-16_seg1.wav,angry,16,-190.13564,26.9227,-35.100143,6.722076,-41.96186,-11.133535,-21.123873,-38.670254,5.5348005,-19.215984,-11.935465,-8.467905,-17.646048,-12.996896,-5.3392606,6.614617,-5.3356075,11.155319,3.3455408,9.633847,9.55584,8.972944,0.9586445,4.177544,-2.973245,-3.9587302,-4.4633303,4.0321016,-3.0504951,-2.451692,-7.6368556,1.6294336,1.5010215,0.7023392,-0.30171606,5.546455,3.0076644,1.6342709,-2.3336272,1.7961397,0
data/processed/segments/03-01-05-02-02-02-16_seg1.wav,angry,16,-211.50368,35.156746,-24.771746,3.654958,-34.446804,-12.842697,-16.634293,-31.691895,5.738667,-16.547302,-7.2324605,-3.605174,-17.378256,-5.008159,-7.8939986,0.78738594,-13.299948,-6.7910347,-4.3479743,3.9784048,12.176017,19.552124,7.6970754,11.487612,-3.1861253,2.7686815,-2.4197505,3.7605367,-6.746681,-2.5899882,-1.9325923,2.0029068,-1.1383891,1.0187839,-3.3565814,2.3244963,-3.0076075,-0.18059036,-1.1590003,2.503745,0
data/processed/segments/03-01-06-01-01-01-16_seg1.wav,fearful,16,-204.72063,75.76571,-17.889107,8.268415,-21.323034,-20.234432,-26.722569,-24.286282,-6.5069714,-20.345772,-19.24422,5.7892647,-13.369254,-9.830394,-15.165249,-8.330072,-10.6808195,0.72369504,5.3941865,11.814279,5.297297,13.50231,2.3382702,19.002598,4.4005446,1.272742,-6.7517786,-4.384375,-1.5162259,0.8193383,0.18804698,0.32070673,-0.16217975,3.3868136,-1.9471478,2.2664275,-2.0663269,-0.7284279,-2.729187,-0.74036646,0
data/processed/segments/03-01-06-01-01-02-16_seg1.wav,fearful,16,-189.0743,72.378525,-1.4091926,9.200757,-13.537017,-13.486484,-28.046865,-19.397846,-5.3958898,-16.545038,-16.08956,3.793121,-13.873829,-8.024098,-10.4164505,-6.742664,-11.384859,-12.239484,-10.084627,-8.777115,-2.2370098,7.8060713,4.9549375,12.652273,1.6200802,5.802585,0.69280267,6.325811,1.4540737,2.5038364,0.36311778,7.6985145,3.6086822,5.5358853,-3.5654767,3.4980705,-1.5103644,-0.39596823,-5.288603,-3.0126343,0
data/processed/segments/03-01-06-01-02-01-16_seg1.wav,fearful,16,-217.11256,64.036,0.14993793,13.300518,-17.517763,-25.686049,-25.803286,-13.871946,-10.160699,-15.295549,-9.160452,-1.8905953,-16.317339,-3.2658348,-16.230848,-1.6520511,-16.580166,-7.463216,-9.490492,-5.5043116,1.9516351,0.88867533,2.7524045,5.127327,5.030755,6.2951255,5.307106,7.5782514,0.87888014,2.673993,2.6069849,2.20175,-1.5373561,-3.741144,-2.6228943,4.6643534,1.5644,-3.0329869,-1.4686692,1.2541692,0
data/processed/segments/03-01-06-01-02-02-16_seg1.wav,fearful,16,-164.30197,61.69713,-10.41574,2.3408346,-17.85363,-31.966833,-30.169374,-23.923172,-7.787778,-21.002111,-16.087,-2.34188,-20.7625,-4.5233665,-12.946023,-5.0643144,-9.418133,-6.749621,-0.7765562,5.5484796,4.943369,11.833909,6.1759605,12.898914,0.83341265,4.3560123,-2.9141123,2.8145406,-1.0330105,1.6304829,-2.3013167,0.5239519,-2.9376557,1.5971031,-1.1219155,0.10480267,-4.691457,-1.9657027,-3.188628,0.33885878,0
data/processed/segments/03-01-06-02-01-01-16_seg1.wav,fearful,16,-178.86401,38.222473,-46.172318,-6.5970607,-35.89877,-26.205332,-30.538706,-23.968283,-13.8574915,-24.454823,-17.548496,6.229438,-4.481689,11.210171,8.375419,15.786657,9.04593,3.107791,1.837165,6.5799236,-2.4901705,7.983225,-7.070037,2.7315068,-1.4521768,5.85234,-7.2284846,-5.676124,-6.4839945,3.8325295,-3.8072827,-0.10352934,-1.0334661,2.6353247,-3.2789562,1.4462062,-0.9639091,3.1908193,0.7374251,1.0425154,0
data/processed/segments/03-01-06-02-01-02-16_seg1.wav,fearful,16,-184.20084,25.69326,-48.73468,-5.471295,-34.205532,-31.518543,-31.81019,-24.671387,-11.598257,-21.06661,-8.012629,15.234746,-0.13966161,21.391918,13.383662,25.135714,16.425323,8.825626,-3.5516763,-10.522319,-8.4927635,6.228487,-2.8629537,-0.46347398,-11.917884,-0.6622374,0.021793114,4.446961,-6.730596,-2.5113916,-1.6208923,5.5575314,3.6982307,5.5843935,-0.45339522,4.6393476,0.9040216,-0.3415257,-1.447727,2.7180066,0
data/processed/segments/03-01-06-02-02-01-16_seg1.wav,fearful,16,-176.62244,22.72163,-53.996147,-10.235719,-38.670376,-35.247425,-30.052097,-35.84327,-8.492154,-22.630405,-14.429382,10.049624,-2.797372,12.372556,8.766853,17.848722,12.539637,9.430909,-1.7447016,-0.9757849,-4.2537117,10.838859,-3.6617439,0.2374818,-7.2508564,0.6711813,-3.674747,1.9785243,-5.9739366,-3.085859,-1.9160539,0.81715477,-1.9547532,6.930125,4.1311836,2.1384642,-1.837786,-1.9106191,0.7479861,2.728799,0
data/processed/segments/03-01-06-02-02-02-16_seg1.wav,fearful,16,-164.80698,33.62184,-53.810677,-9.667411,-38.56886,-37.222374,-32.117413,-29.520178,-10.583052,-19.288126,-12.439432,12.787186,-1.5217968,11.73249,11.981855,17.517351,11.844615,3.621267,-4.8250237,-5.2067795,-9.452066,10.251814,-5.6386576,-2.41806,-9.1609,-0.68429255,-3.2604532,-2.7572584,-7.4162145,0.056101337,-2.2265582,3.0304725,-0.98339456,7.0986485,0.8268379,2.2121353,1.2992626,3.0290785,2.0672183,1.5072201,0
data/processed/segments/03-01-07-01-01-01-16_seg1.wav,disgust,16,-145.86278,73.550865,2.3356147,4.671795,-18.74991,-11.579077,-28.538256,-17.824997,-6.4176073,-7.5437336,-13.204056,3.79851,-16.782747,-4.951952,-9.051704,-6.9727244,-10.786996,-7.4428415,-7.8319798,-4.9352164,-4.9465947,-2.649957,-4.086896,2.5091822,-2.2611518,2.9117393,-6.224392,-1.9701059,-1.2463213,0.65099,-0.38565144,6.6811643,2.4992442,6.3630457,-1.0778626,3.3486345,2.007186,2.9510157,-1.054313,-0.1966987,0
data/processed/segments/03-01-07-01-01-02-16_seg1.wav,disgust,16,-173.42966,75.01674,-1.2048959,1.0346546,-21.896868,-10.043642,-30.490536,-13.785352,-6.692038,-13.62736,-13.22487,-1.2980678,-14.5477,-4.6480327,-13.633143,-6.348049,-14.162684,-3.9061296,-7.0895767,-5.072637,-8.437697,-7.606243,-9.699639,-1.1068023,-6.081453,-1.1712054,-4.9529943,-0.15174119,-1.6364291,0.19542779,-2.691976,4.4643397,4.6250134,8.876435,3.2163863,7.3842163,-0.06855905,3.281367,-0.627684,-0.99539125,0
data/processed/segments/03-01-07-01-02-01-16_seg1.wav,disgust,16,-169.77754,75.34839,0.55658156,13.306835,-29.487482,-33.651897,-26.040985,-11.798741,-18.288168,-13.163198,-11.344413,-9.295661,-9.3663025,-11.111122,-14.065276,-1.5861475,-20.764854,-2.9818575,-11.1678505,-3.9875994,-1.6947713,-1.7661783,-5.578414,-2.2630062,-7.189146,-0.56428605,-3.5772076,5.9223447,3.7189083,7.555159,-0.58160645,2.4919853,-0.07463378,5.0923147,8.750886,9.1222515,2.7272987,1.6119568,0.46366516,2.2795246,0
